ID	adj.P.Val	P.Value	F	GI	Gene.symbol	Gene.title	Gene.ID
ILMN_2705067	0.999988	8.95e-01	0.1116458	299829280	Ddx47	DEAD (Asp-Glu-Ala-Asp) box polypeptide 47	67755
ILMN_1244070	0.999988	8.95e-01	0.1115632	282721035	Nsun4	NOL1/NOP2/Sun domain family, member 4	72181
ILMN_2473348	0.999988	8.95e-01	0.1115369	142352053	Ttc13	tetratricopeptide repeat domain 13	234875
ILMN_2699880	0.999988	8.95e-01	0.1115092	153792542	Abca9	ATP-binding cassette, sub-family A (ABC1), member 9	217262
ILMN_2704855	0.999988	8.95e-01	0.1114799	146198670	Slc35d1	solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1	242585
ILMN_2653265	0.999988	8.95e-01	0.1113888	157951742	H2-Ke6	H2-K region expressed gene 6	14979
ILMN_1233606	0.999988	8.95e-01	0.1112934	261599066	Sfxn1	sideroflexin 1	14057
ILMN_2856157	0.999988	8.95e-01	0.1111791	114326545	Pgam1	phosphoglycerate mutase 1	18648
ILMN_1248790	0.999988	8.95e-01	0.1111614	33859643	Tfpi	tissue factor pathway inhibitor	21788
ILMN_2749595	0.999988	8.95e-01	0.1109849	114052808	Inf2	inverted formin, FH2 and WH2 domain containing	70435
ILMN_2670895	0.999988	8.95e-01	0.1109647	256985179	Ddx39b	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B	53817
ILMN_1239729	0.999988	8.95e-01	0.1109388	86990459	Kif1b	kinesin family member 1B	16561
ILMN_1224256	0.999988	8.95e-01	0.1109119	256355011	Erlin1	ER lipid raft associated 1	226144
ILMN_2700292	0.999988	8.95e-01	0.1109041	227116333	H13	histocompatibility 13	14950
ILMN_1220423	0.999988	8.96e-01	0.1107754	142366112	Nt5dc1	5'-nucleotidase domain containing 1	319638
ILMN_2847618	0.999988	8.96e-01	0.1106824	142375735	Ift20	intraflagellar transport 20	55978
ILMN_1226785	0.999988	8.96e-01	0.1106358	545746390	Homer1	homer scaffolding protein 1	26556
ILMN_1221084	0.999988	8.96e-01	0.1105341	118130308	2610528J11Rik	RIKEN cDNA 2610528J11 gene	66451
ILMN_2744435	0.999988	8.96e-01	0.1104788	188497723	Hdgf	hepatoma-derived growth factor	15191
ILMN_2490271	0.999988	8.96e-01	0.1103611	83416320	Zfp27	zinc finger protein 27	22689
ILMN_1254878	0.999988	8.96e-01	0.1103553	146134995	Eif4e3	eukaryotic translation initiation factor 4E member 3	66892
ILMN_1214671	0.999988	8.96e-01	0.1102377	34328499	Cdca4	cell division cycle associated 4	71963
ILMN_3009860	0.999988	8.96e-01	0.1102228	255708469	Sell	selectin, lymphocyte	20343
ILMN_1242066	0.999988	8.96e-01	0.1102177	299473732	Abcf2	ATP-binding cassette, sub-family F (GCN20), member 2	27407
ILMN_2971567	0.999988	8.96e-01	0.1101768	226958383	Ddx24	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24	27225
ILMN_2452237	0.999988	8.96e-01	0.1101399	142375824	Tsg101	tumor susceptibility gene 101	22088
ILMN_3008230	0.999988	8.96e-01	0.1100823	26986618	Ccdc9	coiled-coil domain containing 9	243846
ILMN_2451346	0.999988	8.96e-01	0.1100159	NA			
ILMN_1248190	0.999988	8.96e-01	0.1099711	118130135	Mfsd7c	major facilitator superfamily domain containing 7C	217721
ILMN_2636212	0.999988	8.96e-01	0.1099217	31543698	Sh3bgrl	SH3-binding domain glutamic acid-rich protein like	56726
ILMN_2874291	0.999988	8.96e-01	0.1098956	142356897	Amy2a5	amylase 2a5	109959
ILMN_3008277	0.999988	8.96e-01	0.1097663	140972308	Ndufv3	NADH dehydrogenase (ubiquinone) flavoprotein 3	78330
ILMN_1227463	0.999988	8.96e-01	0.1097337	118130833	Tsnax	translin-associated factor X	53424
ILMN_2874352	0.999988	8.97e-01	0.1094996	160948600	Cyp17a1	cytochrome P450, family 17, subfamily a, polypeptide 1	13074
ILMN_2630852	0.999988	8.97e-01	0.1094249	926234464	Il7	interleukin 7	16196
ILMN_1237631	0.999988	8.97e-01	0.1093864	238550189	Pard6g	par-6 family cell polarity regulator gamma	93737
ILMN_2775891	0.999988	8.97e-01	0.1093438	118129818	Ilf2	interleukin enhancer binding factor 2	67781
ILMN_2498416	0.999988	8.97e-01	0.1093094	194328720	Zfp207	zinc finger protein 207	22680
ILMN_2881263	0.999988	8.97e-01	0.1092639	594150366	Aifm1	apoptosis-inducing factor, mitochondrion-associated 1	26926
ILMN_2649091	0.999988	8.97e-01	0.1091852	652698145	Plcd1	phospholipase C, delta 1	18799
ILMN_1221564	0.999988	8.97e-01	0.1091713	350276223	Ltbp1	latent transforming growth factor beta binding protein 1	268977
ILMN_2751304	0.999988	8.97e-01	0.1091564	124358952	Ell	elongation factor RNA polymerase II	13716
ILMN_2602125	0.999988	8.97e-01	0.1091012	188035921	Acrbp	proacrosin binding protein	54137
ILMN_1238140	0.999988	8.97e-01	0.1089989	298358742	Ces1f	carboxylesterase 1F	234564
ILMN_2715304	0.999988	8.97e-01	0.1089061	142370343	Necap1	NECAP endocytosis associated 1	67602
ILMN_3114124	0.999988	8.97e-01	0.1088394	100817044	Hsd3b7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	101502
ILMN_2694998	0.999988	8.97e-01	0.1087934	254826731	Chmp2a	charged multivesicular body protein 2A	68953
ILMN_2977690	0.999988	8.97e-01	0.1087844	118130852	Tm9sf4	transmembrane 9 superfamily protein member 4	99237
ILMN_2836173	0.999988	8.97e-01	0.1086039	158508696	Arv1	ARV1 homolog, fatty acid homeostasis modulator	68865
ILMN_1247906	0.999988	8.98e-01	0.1083931	268839830	Ces2g	carboxylesterase 2G	72361
ILMN_2829330	0.999988	8.98e-01	0.1083874	225690524	Hexb	hexosaminidase B	15212
ILMN_2727893	0.999988	8.98e-01	0.1083344	118129850	Ilkap	integrin-linked kinase-associated serine/threonine phosphatase 2C	67444
ILMN_2712120	0.999988	8.98e-01	0.1081568	113930761	S100a6	S100 calcium binding protein A6 (calcyclin)	20200
ILMN_2639036	0.999988	8.98e-01	0.1081521	183396770	Hspd1	heat shock protein 1 (chaperonin)	15510
ILMN_2459155	0.999988	8.98e-01	0.1081463	59889573	Zbtb18	zinc finger and BTB domain containing 18	30928
ILMN_2733380	0.999988	8.98e-01	0.1081225	118130070	Snx17	sorting nexin 17	266781
ILMN_2626547	0.999988	8.98e-01	0.108003	133892745	Pmm2	phosphomannomutase 2	54128
ILMN_1242472	0.999988	8.98e-01	0.1078717	117676371	Parva	parvin, alpha	57342
ILMN_2888742	0.999988	8.98e-01	0.1077932	87299633	Ntan1	N-terminal Asn amidase	18203
ILMN_1256420	0.999988	8.98e-01	0.1077843	21450144	Slc25a38	solute carrier family 25, member 38	208638
ILMN_2668977	0.999988	8.98e-01	0.10768	140972308	Ndufv3	NADH dehydrogenase (ubiquinone) flavoprotein 3	78330
ILMN_2699989	0.999988	8.98e-01	0.1075811	70909364	Rps19bp1	ribosomal protein S19 binding protein 1	66538
ILMN_1246710	0.999988	8.98e-01	0.107538	225690609	Plxnb1	plexin B1	235611
ILMN_2991534	0.999988	8.98e-01	0.1074639	124378021	Cdc27	cell division cycle 27	217232
ILMN_2758120	0.999988	8.99e-01	0.1074309	34328118	Gabpa	GA repeat binding protein, alpha	14390
ILMN_2874422	0.999988	8.99e-01	0.1073826	66792795	Angptl1	angiopoietin-like 1	72713
ILMN_2925008	0.999988	8.99e-01	0.107363	215598907	Sft2d2	SFT2 domain containing 2	108735
ILMN_2627093	0.999988	8.99e-01	0.1073407	158508599	Cdk2ap2	CDK2-associated protein 2	52004
ILMN_1250538	0.999988	8.99e-01	0.1072864	326319956	Reep3	receptor accessory protein 3	28193
ILMN_2722579	0.999988	8.99e-01	0.1072315	133892571	Slc13a3	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3	114644
ILMN_3157823	0.999988	8.99e-01	0.1072136	261399888	Gm1821	ubiquitin pseudogene	218963
ILMN_2758562	0.999988	8.99e-01	0.1071786	460417279	Stap2	signal transducing adaptor family member 2	106766
ILMN_2665035	0.999988	8.99e-01	0.1070417	556695438	Fut10	fucosyltransferase 10	171167
ILMN_2673599	0.999988	8.99e-01	0.1070297	18702319	Actn4	actinin alpha 4	60595
ILMN_2591917	0.999988	8.99e-01	0.1069946	160707893	Akr1b3	aldo-keto reductase family 1, member B3 (aldose reductase)	11677
ILMN_1250081	0.999988	8.99e-01	0.1069469	363543361	Wbscr22	Williams Beuren syndrome chromosome region 22	66138
ILMN_2733314	0.999988	8.99e-01	0.106873	119360349	Rgs7bp	regulator of G-protein signalling 7 binding protein	52882
ILMN_2760765	0.999988	8.99e-01	0.1068579	242247234	Fam193b	family with sequence similarity 193, member B	212483
ILMN_1241789	0.999988	8.99e-01	0.1068121	254692931	Sucnr1	succinate receptor 1	84112
ILMN_2758509	0.999988	8.99e-01	0.1067616	120432046	Abcb11	ATP-binding cassette, sub-family B (MDR/TAP), member 11	27413
ILMN_2797928	0.999988	8.99e-01	0.1067515	157909834	Mustn1	musculoskeletal, embryonic nuclear protein 1	66175
ILMN_2847869	0.999988	8.99e-01	0.1067009	31341429	B230219D22Rik	RIKEN cDNA B230219D22 gene	78521
ILMN_2724643	0.999988	8.99e-01	0.1066996	190684704	Imp4	IMP4, U3 small nucleolar ribonucleoprotein	27993
ILMN_2749471	0.999988	8.99e-01	0.1066234	357933608	Fut8	fucosyltransferase 8	53618
ILMN_3009948	0.999988	8.99e-01	0.1063455	160333070	Gmcl1	germ cell-less, spermatogenesis associated 1	23885
ILMN_2867241	0.999988	9.00e-01	0.106292	27370509	Pon3	paraoxonase 3	269823
ILMN_1230396	0.999988	9.00e-01	0.1062611	156717215	Zc3h6	zinc finger CCCH type containing 6	78751
ILMN_2739118	0.999988	9.00e-01	0.1061232	240120095	Pex7	peroxisomal biogenesis factor 7	18634
ILMN_2731974	0.999988	9.00e-01	0.1061112	124517696	Foxm1	forkhead box M1	14235
ILMN_2687586	0.999988	9.00e-01	0.1060833	141802996	Cxcl16	chemokine (C-X-C motif) ligand 16	66102
ILMN_2669199	0.999988	9.00e-01	0.106068	734520326	Etv6	ets variant 6	14011
ILMN_2619286	0.999988	9.00e-01	0.1060456	599044506	Rabep1	rabaptin, RAB GTPase binding effector protein 1	54189
ILMN_2853360	0.999988	9.00e-01	0.1060192	146141219	Pex13	peroxisomal biogenesis factor 13	72129
ILMN_2814385	0.999988	9.00e-01	0.1058913	599043815	Tlcd2	TLC domain containing 2	380712
ILMN_2671671	0.999988	9.00e-01	0.1058383	142375675	Snx8	sorting nexin 8	231834
ILMN_2613284	0.999988	9.00e-01	0.1057918	130505928	Kcnj16	potassium inwardly-rectifying channel, subfamily J, member 16	16517
ILMN_2887208	0.999988	9.00e-01	0.1057549	146141140	Rab1b	RAB1B, member RAS oncogene family	76308
ILMN_3150536	0.999988	9.00e-01	0.1056939	295821203	Rmdn3	regulator of microtubule dynamics 3	67809
ILMN_1225090	0.999988	9.00e-01	0.1055086	160298181	Gdf9	growth differentiation factor 9	14566
ILMN_2925281	0.999988	9.00e-01	0.1054996	60218876	Abcd3	ATP-binding cassette, sub-family D (ALD), member 3	19299
ILMN_2827646	0.999988	9.00e-01	0.1054343	22095006	Tmem98	transmembrane protein 98	103743
ILMN_2635968	0.999988	9.00e-01	0.1054321	146141130	Mfsd8	major facilitator superfamily domain containing 8	72175
ILMN_2747070	0.999988	9.00e-01	0.1053987	172088162	Fpgs	folylpolyglutamyl synthetase	14287
ILMN_1252776	0.999988	9.00e-01	0.105334	696221392	Cnih2	cornichon family AMPA receptor auxiliary protein 2	12794
ILMN_2457585	0.999988	9.00e-01	0.1051934	118130530	Trp53inp2	transformation related protein 53 inducible nuclear protein 2	68728
ILMN_1248108	0.999988	9.01e-01	0.1051545	227496222	Lyplal1	lysophospholipase-like 1	226791
ILMN_2894574	0.999988	9.01e-01	0.1051447	NA			
ILMN_2850937	0.999988	9.01e-01	0.105144	281427152	Tmed3	transmembrane emp24 domain containing 3	66111
ILMN_1252545	0.999988	9.01e-01	0.1050346	159110786	Map7	microtubule-associated protein 7	17761
ILMN_2798753	0.999988	9.01e-01	0.1050305	240120092	Gnl2	guanine nucleotide binding protein-like 2 (nucleolar)	230737
ILMN_3003242	0.999988	9.01e-01	0.1050287	661311575	Mpv17	MpV17 mitochondrial inner membrane protein	17527
ILMN_1229175	0.999988	9.01e-01	0.1049754	746816110	Hus1	HUS1 checkpoint clamp component	15574
ILMN_1215967	0.999988	9.01e-01	0.104944	146134997	Alg5	asparagine-linked glycosylation 5 (dolichyl-phosphate beta-glucosyltransferase)	66248
ILMN_1258394	0.999988	9.01e-01	0.1047991	454531855	Aars	alanyl-tRNA synthetase	234734
ILMN_2785353	0.999988	9.01e-01	0.1045074	359806483	Il17rc	interleukin 17 receptor C	171095
ILMN_3122427	0.999988	9.01e-01	0.1044623	575771791	Suclg2	succinate-Coenzyme A ligase, GDP-forming, beta subunit	20917
ILMN_2951682	0.999988	9.01e-01	0.1041974	162135965	Cobl	cordon-bleu WH2 repeat	12808
ILMN_2761430	0.999988	9.02e-01	0.1040098	118129903	Rab6b	RAB6B, member RAS oncogene family	270192
ILMN_2656211	0.999988	9.02e-01	0.1037568	134031979	Irgc1	immunity-related GTPase family, cinema 1	210145
ILMN_3014674	0.999988	9.02e-01	0.1036915	126506292	Fam169b	family with sequence similarity 169, member B	434197
ILMN_2592266	0.999988	9.02e-01	0.103605	257096073	Pqlc1	PQ loop repeat containing 1	66943
ILMN_2596666	0.999988	9.02e-01	0.10358	41055589	BC048403	cDNA sequence BC048403	270802
ILMN_2784950	0.999988	9.02e-01	0.1035734	957566124	Pld3	phospholipase D family, member 3	18807
ILMN_2615837	0.999988	9.02e-01	0.1034862	158631226	Cstf3	cleavage stimulation factor, 3' pre-RNA, subunit 3	228410
ILMN_2879745	0.999988	9.02e-01	0.1034801	146134419	Lasp1	LIM and SH3 protein 1	16796
ILMN_2939012	0.999988	9.02e-01	0.1033611	NA			
ILMN_2760135	0.999988	9.02e-01	0.1032431	46430571	Olfr924	olfactory receptor 924	404322
ILMN_2855515	0.999988	9.03e-01	0.1029562	170763469	Pnpla6	patatin-like phospholipase domain containing 6	50767
ILMN_2418222	0.999988	9.03e-01	0.102937	114326492	Zbed4	zinc finger, BED type containing 4	223773
ILMN_2776056	0.999988	9.03e-01	0.1027885	118129986	Rassf3	Ras association (RalGDS/AF-6) domain family member 3	192678
ILMN_1254132	0.999988	9.03e-01	0.1026956	46049021	Psmd6	proteasome (prosome, macropain) 26S subunit, non-ATPase, 6	66413
ILMN_1226138	0.999988	9.03e-01	0.102659	124377999	Jtb	jumping translocation breakpoint	23922
ILMN_1217827	0.999988	9.03e-01	0.102655	254540090	Apopt1	apoptogenic, mitochondrial 1	68020
ILMN_3103904	0.999988	9.03e-01	0.1026149	NA			
ILMN_3152594	0.999988	9.03e-01	0.1025191	86476063	Zfp60	zinc finger protein 60	22718
ILMN_2771109	0.999988	9.03e-01	0.102473	160333496	Scgb2b26	secretoglobin, family 2B, member 26	110187
ILMN_1253348	0.999988	9.03e-01	0.1023945	254750621	Arl6ip1	ADP-ribosylation factor-like 6 interacting protein 1	54208
ILMN_2731024	0.999988	9.03e-01	0.1022708	171543885	Pah	phenylalanine hydroxylase	18478
ILMN_1229688	0.999988	9.03e-01	0.1021884	124430548	Ythdc1	YTH domain containing 1	231386
ILMN_1256563	0.999988	9.03e-01	0.1021698	170784828	Colgalt1	collagen beta(1-O)galactosyltransferase 1	234407
ILMN_1213736	0.999988	9.03e-01	0.1020005	146141109	Medag	mesenteric estrogen dependent adipogenesis	70717
ILMN_2756618	0.999988	9.03e-01	0.1019778	146149190	Snw1	SNW domain containing 1	66354
ILMN_2916686	0.999988	9.03e-01	0.1019555	359465543	Ankle2	ankyrin repeat and LEM domain containing 2	71782
ILMN_1231939	0.999988	9.04e-01	0.1018297	649572207	Kyat3	kynurenine aminotransferase 3	229905
ILMN_2662690	0.999988	9.04e-01	0.1018114	115648047	Ptprf	protein tyrosine phosphatase, receptor type, F	19268
ILMN_1250704	0.999988	9.04e-01	0.1016238	84781799	Rcsd1	RCSD domain containing 1	226594
ILMN_2713305	0.999988	9.04e-01	0.1016078	87116673	F11r	F11 receptor	16456
ILMN_2641278	0.999988	9.04e-01	0.1015439	552953833	Mfn2	mitofusin 2	170731
ILMN_1239113	0.999988	9.04e-01	0.1015368	118130303	Mrps25	mitochondrial ribosomal protein S25	64658
ILMN_2972748	0.999988	9.04e-01	0.1015116	146141154	Epha1	Eph receptor A1	13835
ILMN_2599794	0.999988	9.04e-01	0.1014785	563580290	Apoc1	apolipoprotein C-I	11812
ILMN_2742928	0.999988	9.04e-01	0.1014748	564473392	Fxyd5	FXYD domain-containing ion transport regulator 5	18301
ILMN_2821158	0.999988	9.04e-01	0.1014708	156255156	Acad10	acyl-Coenzyme A dehydrogenase family, member 10	71985
ILMN_2963974	0.999988	9.04e-01	0.1014076	262331525	Gemin4	gem (nuclear organelle) associated protein 4	276919
ILMN_2939652	0.999988	9.04e-01	0.1012937	118130755	Selenbp2	selenium binding protein 2	20342
ILMN_2628681	0.999988	9.04e-01	0.1012489	237874216	Serpinc1	serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1	11905
ILMN_2857748	0.999988	9.04e-01	0.1011917	240255586	Wif1	Wnt inhibitory factor 1	24117
ILMN_1222607	0.999988	9.04e-01	0.1010454	289577086	Chmp1b	charged multivesicular body protein 1B	67064
ILMN_2629648	0.999988	9.04e-01	0.1009954	262072979	2410002F23Rik	RIKEN cDNA 2410002F23 gene	668661
ILMN_2825817	0.999988	9.04e-01	0.1009698	31543766	Spry4	sprouty homolog 4 (Drosophila)	24066
ILMN_1259534	0.999988	9.04e-01	0.1009327	269784765	Gm382	predicted gene 382	211208
ILMN_3163569	0.999988	9.04e-01	0.1009273	84579884	Slc16a3	solute carrier family 16 (monocarboxylic acid transporters), member 3	80879
ILMN_1256989	0.999988	9.04e-01	0.1007964	918747543	Hist1h4j	histone cluster 1, H4j	319159
ILMN_2722497	0.999988	9.04e-01	0.1007815	267844820	Slc37a3	solute carrier family 37 (glycerol-3-phosphate transporter), member 3	72144
ILMN_2521109	0.999988	9.04e-01	0.1007464	118130569	Ube2g2	ubiquitin-conjugating enzyme E2G 2	22213
ILMN_2900617	0.999988	9.05e-01	0.1006475	118131148	Tle6	transducin-like enhancer of split 6	114606
ILMN_2734511	0.999988	9.05e-01	0.1006461	922959870	Ndufb3	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3	66495
ILMN_2953411	0.999988	9.05e-01	0.100643	84794596	Ppp3r1	protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)	19058
ILMN_2616309	0.999988	9.05e-01	0.1006304	141803230	Pttg1ip	pituitary tumor-transforming 1 interacting protein	108705
ILMN_1238479	0.999988	9.05e-01	0.1006285	13385009	Mgst3	microsomal glutathione S-transferase 3	66447
ILMN_1244479	0.999988	9.05e-01	0.100529	257153364	Vnn3	vanin 3	26464
ILMN_2974041	0.999988	9.05e-01	0.1005125	530677958	Pmm1	phosphomannomutase 1	29858
ILMN_1234425	0.999988	9.05e-01	0.1004434	158508636	Iscu	iron-sulfur cluster assembly enzyme	66383
ILMN_2456617	0.999988	9.05e-01	0.1004211	225637490	Mapk8	mitogen-activated protein kinase 8	26419
ILMN_2748928	0.999988	9.05e-01	0.1004107	158508672	Gsdmd	gasdermin D	69146
ILMN_2692960	0.999988	9.05e-01	0.1003854	38348229	Ero1lb	ERO1-like beta (S. cerevisiae)	67475
ILMN_2805071	0.999988	9.05e-01	0.1003425	183396772	Ap4s1	adaptor-related protein complex AP-4, sigma 1	11782
ILMN_2727857	0.999988	9.05e-01	0.1003112	373432625	Kcna2	potassium voltage-gated channel, shaker-related subfamily, member 2	16490
ILMN_1218078	0.999988	9.05e-01	0.1003039	314122225	Txlna	taxilin alpha	109658
ILMN_2763871	0.999988	9.05e-01	0.1002841	124378036	Son	Son DNA binding protein	20658
ILMN_3162785	0.999988	9.05e-01	0.1002067	269973855	Rspo3	R-spondin 3	72780
ILMN_2911454	0.999988	9.05e-01	0.1000061	84000433	Chtf8	CTF8, chromosome transmission fidelity factor 8	214987
ILMN_1232280	0.999988	9.05e-01	0.0999667	190684706	Pced1a	PC-esterase domain containing 1A	319513
ILMN_1248849	0.999988	9.05e-01	0.0998839	118130920	Gsta2	glutathione S-transferase, alpha 2 (Yc2)	14858
ILMN_2782652	0.999988	9.05e-01	0.0998679	NA			
ILMN_2946020	0.999988	9.05e-01	0.0998115	160333702	Kdm5b	lysine (K)-specific demethylase 5B	75605
ILMN_2770585	0.999988	9.05e-01	0.09978	141802981	Pyroxd1	pyridine nucleotide-disulphide oxidoreductase domain 1	232491
ILMN_2971514	0.999988	9.05e-01	0.0997616	160358844	Ifnar2	interferon (alpha and beta) receptor 2	15976
ILMN_2877165	0.999988	9.05e-01	0.0996938	256574798	Sgpp1	sphingosine-1-phosphate phosphatase 1	81535
ILMN_2874662	0.999988	9.05e-01	0.0996539	141801717	Psmg1	proteasome (prosome, macropain) assembly chaperone 1	56088
ILMN_2776603	0.999988	9.05e-01	0.0996521	85540457	Ccl9	chemokine (C-C motif) ligand 9	20308
ILMN_3163001	0.999988	9.06e-01	0.0994994	549806803	Deptor	DEP domain containing MTOR-interacting protein	97998
ILMN_2472444	0.999988	9.06e-01	0.0994628	254028256	Traf4	TNF receptor associated factor 4	22032
ILMN_1237328	0.999988	9.06e-01	0.0993035	229577258	Lpcat3	lysophosphatidylcholine acyltransferase 3	14792
ILMN_2873822	0.999988	9.06e-01	0.0990705	764020086	Aebp1	AE binding protein 1	11568
ILMN_2887075	0.999988	9.06e-01	0.0990531	295148194	Acp2	acid phosphatase 2, lysosomal	11432
ILMN_2708190	0.999988	9.06e-01	0.0989964	919185126	Angptl3	angiopoietin-like 3	30924
ILMN_1242903	0.999988	9.06e-01	0.0988774	661311575	Mpv17	MpV17 mitochondrial inner membrane protein	17527
ILMN_1226157	0.999988	9.06e-01	0.0988712	118130676	Pik3r3	phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 3 (p55)	18710
ILMN_2703138	0.999988	9.06e-01	0.0987857	164448708	Tmem125	transmembrane protein 125	230678
ILMN_2593104	0.999988	9.06e-01	0.0987602	902763259	Tmcc2	transmembrane and coiled-coil domains 2	68875
ILMN_2675072	0.999988	9.06e-01	0.0987316	22122514	Ahsa1	AHA1, activator of heat shock protein ATPase 1	217737
ILMN_2435814	0.999988	9.06e-01	0.0985765	597436899	Trim11	tripartite motif-containing 11	94091
ILMN_1253677	0.999988	9.06e-01	0.0985259	167234432	Eml4	echinoderm microtubule associated protein like 4	78798
ILMN_3133448	0.999988	9.07e-01	0.0983365	113865976	Mfge8	milk fat globule-EGF factor 8 protein	17304
ILMN_2930922	0.999988	9.07e-01	0.0983342	20270207	Ascc2	activating signal cointegrator 1 complex subunit 2	75452
ILMN_1217072	0.999988	9.07e-01	0.0982978	86198313	Cyp4a12b	cytochrome P450, family 4, subfamily a, polypeptide 12B	13118
ILMN_1233630	0.999988	9.07e-01	0.0982909	251823871	Enoph1	enolase-phosphatase 1	67870
