ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1214810	0.88317	7.38e-01	3.44e-01	-5.6728	3.02e-02	754170295	Arf2	ADP-ribosylation factor 2
ILMN_2724124	0.88317	7.38e-01	3.44e-01	-5.6728	2.17e-02	887218377	Mbnl1	muscleblind-like 1 (Drosophila)
ILMN_2690756	0.88317	7.38e-01	-3.44e-01	-5.6728	-1.83e-02	188528619	Mtf1	metal response element binding transcription factor 1
ILMN_1250774	0.88317	7.38e-01	3.44e-01	-5.6729	8.43e-02	570700839	Mdm2	transformed mouse 3T3 cell double minute 2
ILMN_2698288	0.88317	7.38e-01	-3.44e-01	-5.6729	-1.65e-02	162135965	Cobl	cordon-bleu WH2 repeat
ILMN_2634656	0.88317	7.38e-01	-3.44e-01	-5.6729	-2.19e-02	594542499	Slc31a2	solute carrier family 31, member 2
ILMN_2958016	0.88317	7.38e-01	-3.44e-01	-5.6729	-5.70e-02	924183011	Fundc1	FUN14 domain containing 1
ILMN_2503420	0.88317	7.38e-01	3.44e-01	-5.673	1.56e-02	162287124	Zfp617	zinc finger protein 617
ILMN_3044195	0.88317	7.38e-01	-3.44e-01	-5.673	-2.10e-02	654824289	Camk2d	calcium/calmodulin-dependent protein kinase II, delta
ILMN_2654997	0.88317	7.38e-01	3.44e-01	-5.673	2.04e-02	NA		
ILMN_2655360	0.88317	7.38e-01	3.44e-01	-5.673	2.50e-02	257153306	Foxl2	forkhead box L2
ILMN_1228631	0.88317	7.39e-01	3.43e-01	-5.6731	2.06e-02	254588128	Nkd2	naked cuticle 2 homolog (Drosophila)
ILMN_1215740	0.88317	7.39e-01	-3.43e-01	-5.6731	-2.69e-02	76253915	Zfp46	zinc finger protein 46
ILMN_2734160	0.88317	7.39e-01	3.43e-01	-5.6732	1.43e-02	142370279	Slc6a17	solute carrier family 6 (neurotransmitter transporter), member 17
ILMN_3015003	0.88317	7.39e-01	3.43e-01	-5.6732	1.44e-02	327365335	Nrxn2	neurexin II
ILMN_2650856	0.88317	7.39e-01	3.43e-01	-5.6732	2.06e-02	141802553	Cst11	cystatin 11
ILMN_2835423	0.88317	7.39e-01	-3.43e-01	-5.6732	-1.94e-01	1043915956	Cfd	complement factor D (adipsin)
ILMN_1227723	0.88317	7.39e-01	3.43e-01	-5.6733	2.41e-02	142367573	Nudt22	nudix (nucleoside diphosphate linked moiety X)-type motif 22
ILMN_2704134	0.88317	7.39e-01	3.43e-01	-5.6733	1.68e-02	110347501	Fam171a2	family with sequence similarity 171, member A2
ILMN_1249378	0.88317	7.39e-01	-3.43e-01	-5.6733	-5.29e-02	146134431	Bhlhe40	basic helix-loop-helix family, member e40
ILMN_1250030	0.88317	7.39e-01	3.43e-01	-5.6733	2.31e-02	146141227	Cdc42ep1	CDC42 effector protein (Rho GTPase binding) 1
ILMN_2828302	0.88317	7.39e-01	-3.43e-01	-5.6733	-5.19e-02	256985125	Cnot4	CCR4-NOT transcription complex, subunit 4
ILMN_3002181	0.88317	7.39e-01	3.43e-01	-5.6733	3.53e-02	19527309	Ppif	peptidylprolyl isomerase F (cyclophilin F)
ILMN_3009558	0.88317	7.39e-01	-3.43e-01	-5.6733	-2.63e-02	170932555	Oxnad1	oxidoreductase NAD-binding domain containing 1
ILMN_2426967	0.88323	7.39e-01	3.43e-01	-5.6734	1.73e-01	359279902	Tpm3	tropomyosin 3, gamma
ILMN_3160326	0.88362	7.40e-01	3.42e-01	-5.6736	1.47e-02	188219584	Prkg2	protein kinase, cGMP-dependent, type II
ILMN_3112143	0.88362	7.40e-01	-3.42e-01	-5.6736	-1.39e-02	124487012	Ces1b	carboxylesterase 1B
ILMN_2732482	0.88401	7.40e-01	3.41e-01	-5.6738	3.90e-02	NA		
ILMN_2651643	0.88403	7.40e-01	3.41e-01	-5.6738	5.23e-02	163965355	Naca	nascent polypeptide-associated complex alpha polypeptide
ILMN_2759058	0.88403	7.40e-01	3.41e-01	-5.6738	5.64e-02	815891382	Rnf103	ring finger protein 103
ILMN_2864913	0.88422	7.40e-01	3.41e-01	-5.6739	2.21e-02	237681190	Hhat	hedgehog acyltransferase
ILMN_2729176	0.88432	7.40e-01	-3.41e-01	-5.674	-1.95e-02	595582235	Foxj3	forkhead box J3
ILMN_3098120	0.88443	7.41e-01	-3.40e-01	-5.6741	-1.42e-02	164698441	Frrs1	ferric-chelate reductase 1
ILMN_2873131	0.88443	7.41e-01	-3.40e-01	-5.6741	-2.06e-02	71480149	Trp53i11	transformation related protein 53 inducible protein 11
ILMN_2621659	0.88444	7.41e-01	3.40e-01	-5.6741	1.94e-02	253683409	Elf3	E74-like factor 3
ILMN_2655126	0.88453	7.41e-01	3.40e-01	-5.6742	1.73e-02	141803176	Gchfr	GTP cyclohydrolase I feedback regulator
ILMN_2440530	0.8846	7.41e-01	-3.40e-01	-5.6742	-2.30e-02	142364129	Vat1	vesicle amine transport 1
ILMN_3139514	0.88462	7.41e-01	-3.40e-01	-5.6743	-3.29e-02	547235320	Tbx3	T-box 3
ILMN_2839877	0.88462	7.41e-01	3.40e-01	-5.6743	4.27e-02	254939512	Hectd2	HECT domain containing 2
ILMN_1238305	0.88462	7.41e-01	-3.40e-01	-5.6744	-2.64e-02	481026600	Fap	fibroblast activation protein
ILMN_2689667	0.88462	7.41e-01	-3.40e-01	-5.6744	-1.87e-02	28076878	Rmnd5b	required for meiotic nuclear division 5 homolog B
ILMN_2757617	0.88462	7.41e-01	3.40e-01	-5.6744	2.43e-02	659667963	Il1rl1	interleukin 1 receptor-like 1
ILMN_2635516	0.88491	7.42e-01	-3.39e-01	-5.6745	-1.89e-02	198442867	Phf12	PHD finger protein 12
ILMN_2787310	0.88491	7.42e-01	-3.39e-01	-5.6746	-2.44e-02	257900471	Pelp1	proline, glutamic acid and leucine rich protein 1
ILMN_2621148	0.88491	7.42e-01	-3.39e-01	-5.6746	-1.30e-02	595763409	Kif3a	kinesin family member 3A
ILMN_2945066	0.88491	7.42e-01	-3.39e-01	-5.6746	-9.91e-02	213972577	Naa20	N(alpha)-acetyltransferase 20, NatB catalytic subunit
ILMN_3136369	0.88491	7.42e-01	3.39e-01	-5.6746	1.54e-02	171184411	Pard3	par-3 family cell polarity regulator
ILMN_3028463	0.88492	7.42e-01	3.39e-01	-5.6746	1.14e-02	119120864	Syne1	spectrin repeat containing, nuclear envelope 1
ILMN_1247019	0.88553	7.42e-01	3.38e-01	-5.6749	2.17e-02	146198614	Zfp786	zinc finger protein 786
ILMN_1214179	0.88553	7.43e-01	-3.38e-01	-5.675	-2.72e-02	254911015	Ppm1d	protein phosphatase 1D magnesium-dependent, delta isoform
ILMN_2588050	0.88553	7.43e-01	-3.38e-01	-5.675	-2.87e-02	157671922	Ubc	ubiquitin C
ILMN_2988631	0.88553	7.43e-01	3.38e-01	-5.675	2.27e-02	164565406	Dscr3	Down syndrome critical region gene 3
ILMN_2984332	0.88553	7.43e-01	-3.38e-01	-5.675	-3.02e-02	959596185	Hal	histidine ammonia lyase
ILMN_2590896	0.88553	7.43e-01	3.38e-01	-5.675	2.00e-02	294832026	Slc25a13	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13
ILMN_3107467	0.8856	7.43e-01	3.37e-01	-5.6751	9.56e-02	1045961258	Fndc5	fibronectin type III domain containing 5
ILMN_2453076	0.88574	7.43e-01	-3.37e-01	-5.6752	-1.26e-02	134053931	Ypel3	yippee-like 3 (Drosophila)
ILMN_1254924	0.88574	7.43e-01	-3.37e-01	-5.6752	-1.44e-02	24475640	Gipc1	GIPC PDZ domain containing family, member 1
ILMN_1232120	0.88574	7.43e-01	-3.37e-01	-5.6752	-1.95e-02	118129814	2310033P09Rik	RIKEN cDNA 2310033P09 gene
ILMN_1256705	0.88574	7.43e-01	-3.37e-01	-5.6752	-1.77e-02	89886472	Izumo4	IZUMO family member 4
ILMN_2678389	0.88574	7.43e-01	-3.37e-01	-5.6753	-1.91e-02	117647262	Tmem70	transmembrane protein 70
ILMN_2755578	0.88613	7.44e-01	-3.36e-01	-5.6754	-1.49e-01	597955304	Nnat	neuronatin
ILMN_2759167	0.88614	7.44e-01	3.36e-01	-5.6755	1.77e-02	134032024	Mtg2	mitochondrial ribosome associated GTPase 2
ILMN_3002095	0.88614	7.44e-01	3.36e-01	-5.6755	2.46e-02	170932521	Il27ra	interleukin 27 receptor, alpha
ILMN_3161447	0.88614	7.44e-01	3.36e-01	-5.6755	2.21e-02	58801269	Olfr744	olfactory receptor 744
ILMN_2960214	0.88634	7.44e-01	3.36e-01	-5.6756	2.81e-02	224809558	Nucks1	nuclear casein kinase and cyclin-dependent kinase substrate 1
ILMN_2771109	0.88634	7.44e-01	3.36e-01	-5.6757	2.18e-02	160333496	Scgb2b26	secretoglobin, family 2B, member 26
ILMN_2685043	0.88634	7.44e-01	-3.36e-01	-5.6757	-2.32e-02	153945746	Mug2	murinoglobulin 2
ILMN_2814258	0.88634	7.44e-01	3.36e-01	-5.6757	2.39e-02	824556500	2610042L04Rik	RIKEN cDNA 2610042L04 gene
ILMN_2830979	0.88635	7.44e-01	-3.35e-01	-5.6757	-1.55e-02	21450110	Eml3	echinoderm microtubule associated protein like 3
ILMN_2701582	0.88636	7.44e-01	3.35e-01	-5.6758	1.85e-02	405778330	Cbs	cystathionine beta-synthase
ILMN_2731963	0.88638	7.44e-01	3.35e-01	-5.6758	2.09e-02	922304292	Fmo3	flavin containing monooxygenase 3
ILMN_2927635	0.88638	7.45e-01	-3.35e-01	-5.6759	-1.74e-02	118131188	Mcat	malonyl CoA:ACP acyltransferase (mitochondrial)
ILMN_2933655	0.88638	7.45e-01	3.35e-01	-5.6759	1.87e-02	254540031	Ctnnbl1	catenin, beta like 1
ILMN_2479530	0.88638	7.45e-01	3.35e-01	-5.6759	4.49e-02	556503324	Zhx1	zinc fingers and homeoboxes 1
ILMN_2757993	0.88638	7.45e-01	-3.35e-01	-5.6759	-3.90e-02	257796244	Dlat	dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)
ILMN_2441391	0.88667	7.45e-01	-3.35e-01	-5.676	-1.62e-02	61657926	Zbtb7b	zinc finger and BTB domain containing 7B
ILMN_1223271	0.88681	7.45e-01	3.34e-01	-5.6761	2.24e-02	22122588	Apbb3	amyloid beta (A4) precursor protein-binding, family B, member 3
ILMN_2975382	0.88681	7.45e-01	3.34e-01	-5.6761	1.61e-02	443609468	Rilp	Rab interacting lysosomal protein
ILMN_2778655	0.88698	7.45e-01	-3.34e-01	-5.6762	-2.73e-02	170295822	Vcam1	vascular cell adhesion molecule 1
ILMN_2906688	0.88705	7.46e-01	-3.34e-01	-5.6763	-1.63e-02	67906180	Anks6	ankyrin repeat and sterile alpha motif domain containing 6
ILMN_2645793	0.88705	7.46e-01	-3.34e-01	-5.6763	-2.07e-02	34328287	Aldh3b1	aldehyde dehydrogenase 3 family, member B1
ILMN_2789047	0.88716	7.46e-01	3.33e-01	-5.6764	2.87e-02	146134983	Ska2	spindle and kinetochore associated complex subunit 2
ILMN_1243462	0.88727	7.46e-01	3.33e-01	-5.6765	1.73e-02	40254182	Dph5	diphthamide biosynthesis 5
ILMN_2684413	0.88727	7.46e-01	3.33e-01	-5.6765	4.25e-02	31981222	Oser1	oxidative stress responsive serine rich 1
ILMN_2628757	0.88727	7.46e-01	-3.33e-01	-5.6765	-3.82e-02	151301069	Ehd1	EH-domain containing 1
ILMN_2665490	0.88727	7.46e-01	3.33e-01	-5.6765	5.16e-02	226693372	Litaf	LPS-induced TN factor
ILMN_2697092	0.88727	7.46e-01	3.33e-01	-5.6766	3.57e-02	148276982	Trappc13	trafficking protein particle complex 13
ILMN_1216871	0.88727	7.46e-01	3.33e-01	-5.6766	1.62e-02	350606352	Lcp1	lymphocyte cytosolic protein 1
ILMN_3097151	0.88727	7.46e-01	3.33e-01	-5.6766	1.64e-02	78482608	AU040320	expressed sequence AU040320
ILMN_2728634	0.88727	7.46e-01	3.33e-01	-5.6766	1.52e-02	549806770	Limk2	LIM motif-containing protein kinase 2
ILMN_1259831	0.88727	7.46e-01	-3.33e-01	-5.6767	-2.40e-02	552953833	Mfn2	mitofusin 2
ILMN_1215401	0.88763	7.47e-01	-3.32e-01	-5.6768	-1.82e-02	254553364	Zfp87	zinc finger protein 87
ILMN_2613558	0.88763	7.47e-01	-3.32e-01	-5.6768	-6.52e-02	31980682	Cers5	ceramide synthase 5
ILMN_2705331	0.88769	7.47e-01	-3.32e-01	-5.6769	-1.82e-02	255003774	Dus3l	dihydrouridine synthase 3-like (S. cerevisiae)
ILMN_1246060	0.88769	7.47e-01	-3.32e-01	-5.6769	-6.91e-02	124244067	Klhl9	kelch-like 9
ILMN_2745005	0.88775	7.47e-01	-3.32e-01	-5.677	-2.45e-02	21312641	Gpn3	GPN-loop GTPase 3
ILMN_2758762	0.8878	7.47e-01	3.31e-01	-5.677	1.21e-02	148747330	Coro7	coronin 7
ILMN_1243826	0.8878	7.47e-01	3.31e-01	-5.677	5.43e-02	158187512	Plekha4	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4
ILMN_2801427	0.8878	7.47e-01	-3.31e-01	-5.6771	-2.11e-02	142373686	Cmtm8	CKLF-like MARVEL transmembrane domain containing 8
ILMN_2987339	0.8878	7.47e-01	3.31e-01	-5.6771	5.56e-02	31982723	Mybbp1a	MYB binding protein (P160) 1a
ILMN_1229005	0.88789	7.47e-01	-3.31e-01	-5.6771	-1.50e-02	148747429	Trat1	T cell receptor associated transmembrane adaptor 1
ILMN_1214713	0.88789	7.48e-01	-3.31e-01	-5.6772	-1.76e-02	1001624474	Rcor2	REST corepressor 2
ILMN_2897137	0.88789	7.48e-01	-3.31e-01	-5.6772	-1.98e-02	NA		
ILMN_1226785	0.88795	7.48e-01	3.31e-01	-5.6773	4.41e-02	545746390	Homer1	homer scaffolding protein 1
ILMN_2964816	0.88795	7.48e-01	-3.31e-01	-5.6773	-1.67e-02	530233403	Spidr	scaffolding protein involved in DNA repair
ILMN_2955362	0.88795	7.48e-01	3.30e-01	-5.6773	7.89e-02	256419019	Nae1	NEDD8 activating enzyme E1 subunit 1
ILMN_1252587	0.88795	7.48e-01	-3.30e-01	-5.6773	-1.82e-02	257153395	Zfp317	zinc finger protein 317
ILMN_1241214	0.88795	7.48e-01	3.30e-01	-5.6773	5.15e-02	444299629	Myh4	myosin, heavy polypeptide 4, skeletal muscle
ILMN_1251426	0.88813	7.48e-01	-3.30e-01	-5.6774	-5.30e-02	31981435	Klf7	Kruppel-like factor 7 (ubiquitous)
ILMN_2604885	0.88817	7.48e-01	-3.30e-01	-5.6775	-1.88e-02	134948540	Lmod1	leiomodin 1 (smooth muscle)
ILMN_1249441	0.88819	7.48e-01	-3.30e-01	-5.6775	-5.32e-02	118130251	Cdk5rap1	CDK5 regulatory subunit associated protein 1
ILMN_2931411	0.88864	7.49e-01	-3.29e-01	-5.6777	-6.88e-02	6753319	Cct3	chaperonin containing Tcp1, subunit 3 (gamma)
ILMN_1213474	0.88864	7.49e-01	3.29e-01	-5.6778	1.69e-02	451327602	Cited1	Cbp/p300-interacting transactivator with Glu/Asp-rich carboxy-terminal domain 1
ILMN_2819679	0.88864	7.49e-01	3.29e-01	-5.6778	6.48e-02	62990167	Tmem50a	transmembrane protein 50A
ILMN_1259559	0.88864	7.49e-01	-3.29e-01	-5.6779	-4.42e-02	85838505	H1f0	H1 histone family, member 0
ILMN_1249242	0.88864	7.49e-01	3.29e-01	-5.6779	3.21e-02	158508453	Dnajc2	DnaJ heat shock protein family (Hsp40) member C2
ILMN_2657857	0.88864	7.49e-01	-3.29e-01	-5.6779	-3.00e-02	661311575	Mpv17	MpV17 mitochondrial inner membrane protein
ILMN_3160783	0.88864	7.49e-01	3.29e-01	-5.6779	1.52e-02	62510078	Ttll4	tubulin tyrosine ligase-like family, member 4
ILMN_2609568	0.88864	7.49e-01	3.29e-01	-5.6779	3.81e-02	657940872	Pygo2	pygopus 2
ILMN_1223343	0.88864	7.49e-01	3.29e-01	-5.678	3.59e-02	118130024	Nmnat3	nicotinamide nucleotide adenylyltransferase 3
ILMN_2756379	0.88864	7.49e-01	-3.29e-01	-5.678	-1.34e-02	157824035	Aqp8	aquaporin 8
ILMN_3116935	0.88864	7.49e-01	-3.29e-01	-5.678	-1.84e-02	83700228	Btla	B and T lymphocyte associated
ILMN_2643159	0.88881	7.50e-01	-3.28e-01	-5.6781	-2.01e-02	930697463	Sirt1	sirtuin 1
ILMN_1215085	0.88881	7.50e-01	3.28e-01	-5.6781	1.50e-02	254939533	Fkbp10	FK506 binding protein 10
ILMN_3000416	0.88881	7.50e-01	3.28e-01	-5.6781	1.18e-02	226693364	Foxi1	forkhead box I1
ILMN_2686745	0.88909	7.50e-01	3.28e-01	-5.6782	1.71e-02	254553472	Rgs12	regulator of G-protein signaling 12
ILMN_2736521	0.88912	7.50e-01	-3.28e-01	-5.6783	-2.84e-02	157951720	Pifo	primary cilia formation
ILMN_1259294	0.88919	7.50e-01	3.27e-01	-5.6783	4.42e-02	58037122	Tmem126b	transmembrane protein 126B
ILMN_2609887	0.88971	7.51e-01	-3.27e-01	-5.6786	-1.69e-02	116089354	Fgfr2	fibroblast growth factor receptor 2
ILMN_2732721	0.88971	7.51e-01	3.27e-01	-5.6786	1.53e-02	118129969	Flt1	FMS-like tyrosine kinase 1
ILMN_1227722	0.88971	7.51e-01	-3.27e-01	-5.6786	-2.14e-02	NA		
ILMN_2691298	0.88971	7.51e-01	3.26e-01	-5.6786	3.62e-02	40254119	Mrpl27	mitochondrial ribosomal protein L27
ILMN_2982781	0.88971	7.51e-01	3.26e-01	-5.6786	2.11e-02	146134923	Kcnk5	potassium channel, subfamily K, member 5
ILMN_1232766	0.88971	7.51e-01	3.26e-01	-5.6787	5.56e-02	142382199	Sccpdh	saccharopine dehydrogenase (putative)
ILMN_1235621	0.88971	7.51e-01	3.26e-01	-5.6787	1.94e-02	124487349	Bche	butyrylcholinesterase
ILMN_2725414	0.88971	7.51e-01	3.26e-01	-5.6787	7.49e-02	47271531	Cd9	CD9 antigen
ILMN_2823778	0.88978	7.51e-01	-3.26e-01	-5.6788	-4.98e-02	142378834	Msmo1	methylsterol monoxygenase 1
ILMN_3131225	0.88978	7.51e-01	-3.26e-01	-5.6788	-1.89e-02	141802778	Cd209c	CD209c antigen
ILMN_2668927	0.88978	7.51e-01	-3.26e-01	-5.6788	-9.50e-02	672424477	Apod	apolipoprotein D
ILMN_2628591	0.88999	7.52e-01	-3.26e-01	-5.6789	-1.60e-02	577019477	Pus7	pseudouridylate synthase 7
ILMN_3083163	0.88999	7.52e-01	-3.25e-01	-5.6789	-4.12e-02	442745913	Cp	ceruloplasmin
ILMN_3008888	0.89031	7.52e-01	-3.25e-01	-5.6791	-2.56e-02	160333880	Trim29	tripartite motif-containing 29
ILMN_1223735	0.89031	7.52e-01	-3.25e-01	-5.6791	-3.74e-02	71143151	Myh8	myosin, heavy polypeptide 8, skeletal muscle, perinatal
ILMN_2695158	0.89031	7.52e-01	-3.25e-01	-5.6792	-2.21e-02	117168296	Kifc2	kinesin family member C2
ILMN_1231085	0.89031	7.52e-01	3.25e-01	-5.6792	1.50e-02	22129264	Olfr1263	olfactory receptor 1263
ILMN_2725466	0.89048	7.52e-01	3.25e-01	-5.6793	1.53e-02	550822172	Cnot6l	CCR4-NOT transcription complex, subunit 6-like
ILMN_1248318	0.89048	7.52e-01	3.24e-01	-5.6793	2.06e-02	158508702	Slc22a1	solute carrier family 22 (organic cation transporter), member 1
ILMN_2705508	0.89081	7.53e-01	-3.24e-01	-5.6794	-8.60e-02	229092253	Slc7a10	solute carrier family 7 (cationic amino acid transporter, y+ system), member 10
ILMN_2770066	0.89081	7.53e-01	-3.24e-01	-5.6794	-2.56e-02	251823869	Cyp4f18	cytochrome P450, family 4, subfamily f, polypeptide 18
ILMN_2779858	0.89084	7.53e-01	3.24e-01	-5.6795	1.75e-02	298676475	S100a14	S100 calcium binding protein A14
ILMN_2752506	0.89084	7.53e-01	3.24e-01	-5.6795	1.65e-02	257096011	Sec22c	SEC22 homolog C, vesicle trafficking protein
ILMN_2618918	0.89084	7.53e-01	-3.24e-01	-5.6795	-1.69e-02	153945871	Slc2a6	solute carrier family 2 (facilitated glucose transporter), member 6
ILMN_3130768	0.89093	7.53e-01	-3.23e-01	-5.6796	-2.39e-02	80861475	Ccser2	coiled-coil serine rich 2
ILMN_2725232	0.89106	7.53e-01	3.23e-01	-5.6797	2.35e-02	594150393	Ccnc	cyclin C
ILMN_2508595	0.89109	7.53e-01	3.23e-01	-5.6797	2.26e-02	83423525	Zfp35	zinc finger protein 35
ILMN_2593694	0.89109	7.53e-01	3.23e-01	-5.6797	3.07e-02	270309127	Lrtm1	leucine-rich repeats and transmembrane domains 1
ILMN_3102277	0.89113	7.53e-01	-3.23e-01	-5.6798	-4.42e-02	82533044	Musk	muscle, skeletal, receptor tyrosine kinase
ILMN_2664929	0.89118	7.54e-01	3.23e-01	-5.6798	2.21e-02	118129874	Cd8b1	CD8 antigen, beta chain 1
ILMN_2637784	0.8912	7.54e-01	3.23e-01	-5.6799	6.58e-02	244790111	Spast	spastin
ILMN_2974460	0.8912	7.54e-01	3.23e-01	-5.6799	3.35e-02	170932553	Rhobtb2	Rho-related BTB domain containing 2
ILMN_3159866	0.89132	7.54e-01	-3.22e-01	-5.6799	-2.20e-02	76253919	Yipf6	Yip1 domain family, member 6
ILMN_1248812	0.89148	7.54e-01	-3.22e-01	-5.68	-2.44e-02	326633220	Srd5a3	steroid 5 alpha-reductase 3
ILMN_3104289	0.89186	7.54e-01	3.22e-01	-5.6802	4.02e-02	545688168	Rad17	RAD17 checkpoint clamp loader component
ILMN_2593484	0.89186	7.55e-01	-3.21e-01	-5.6802	-3.17e-02	144922668	Smim7	small integral membrane protein 7
ILMN_2943818	0.89186	7.55e-01	-3.21e-01	-5.6803	-2.04e-02	194353996	Hdac6	histone deacetylase 6
ILMN_2771944	0.89186	7.55e-01	3.21e-01	-5.6803	2.73e-02	118129984	Psma4	proteasome (prosome, macropain) subunit, alpha type 4
ILMN_2739922	0.89186	7.55e-01	-3.21e-01	-5.6804	-2.47e-02	123317848	Gsg1	germ cell associated 1
ILMN_3161543	0.89186	7.55e-01	-3.21e-01	-5.6804	-1.82e-02	142379783	Ikbke	inhibitor of kappaB kinase epsilon
ILMN_2883606	0.89186	7.55e-01	-3.21e-01	-5.6804	-3.14e-02	448261599	Ebf2	early B cell factor 2
ILMN_2646556	0.89186	7.55e-01	-3.21e-01	-5.6804	-3.68e-02	270132344	Mtrf1	mitochondrial translational release factor 1
ILMN_3095462	0.89186	7.55e-01	-3.21e-01	-5.6805	-1.50e-02	84579901	Mfap3	microfibrillar-associated protein 3
ILMN_2837816	0.89186	7.55e-01	-3.21e-01	-5.6805	-4.07e-02	6754025	Gnmt	glycine N-methyltransferase
ILMN_2894960	0.89186	7.55e-01	-3.21e-01	-5.6805	-1.53e-02	606215135	Anapc15	anaphase prompoting complex C subunit 15
ILMN_2736929	0.89186	7.55e-01	3.21e-01	-5.6805	1.84e-02	242397445	Fshr	follicle stimulating hormone receptor
ILMN_1222246	0.89186	7.55e-01	3.21e-01	-5.6805	3.73e-02	116235488	Plin2	perilipin 2
ILMN_1231553	0.89193	7.55e-01	3.20e-01	-5.6805	6.90e-02	170014719	Bdh1	3-hydroxybutyrate dehydrogenase, type 1
ILMN_2514776	0.89202	7.55e-01	3.20e-01	-5.6806	1.98e-02	560186571	Trim33	tripartite motif-containing 33
ILMN_2697127	0.89202	7.56e-01	-3.20e-01	-5.6806	-1.67e-02	270341391	Zdhhc24	zinc finger, DHHC domain containing 24
ILMN_2693185	0.89202	7.56e-01	3.20e-01	-5.6807	3.43e-02	164519072	Ddo	D-aspartate oxidase
ILMN_2671253	0.89202	7.56e-01	3.20e-01	-5.6807	2.31e-02	58331155	Gspt2	G1 to S phase transition 2
ILMN_2938047	0.89221	7.56e-01	-3.20e-01	-5.6808	-2.40e-02	24528549	Etv5	ets variant 5
ILMN_2910876	0.89251	7.56e-01	3.19e-01	-5.6809	1.69e-02	409971413	Gm6583	predicted gene 6583
ILMN_2743244	0.89261	7.56e-01	-3.19e-01	-5.681	-2.48e-02	161484598	Cd86	CD86 antigen
ILMN_2515349	0.89261	7.56e-01	-3.19e-01	-5.681	-1.58e-02	148276995	Zfp64	zinc finger protein 64
ILMN_3062470	0.89262	7.56e-01	3.19e-01	-5.681	2.21e-02	66932979	Crls1	cardiolipin synthase 1
ILMN_1237773	0.89262	7.56e-01	-3.19e-01	-5.681	-8.19e-02	158636002	Rhou	ras homolog family member U
ILMN_2606136	0.89269	7.57e-01	3.19e-01	-5.6811	2.04e-02	160333774	Ldlrap1	low density lipoprotein receptor adaptor protein 1
ILMN_2879858	0.89282	7.57e-01	3.18e-01	-5.6812	4.38e-02	23956079	Prkx	protein kinase, X-linked
ILMN_2669699	0.89316	7.57e-01	3.18e-01	-5.6813	6.57e-02	142384868	Tma7	translational machinery associated 7
ILMN_3074180	0.89322	7.57e-01	3.18e-01	-5.6813	1.98e-02	557948018	Pacsin1	protein kinase C and casein kinase substrate in neurons 1
ILMN_2749840	0.89365	7.58e-01	-3.17e-01	-5.6815	-2.10e-02	166197684	Slc47a1	solute carrier family 47, member 1
ILMN_2630993	0.89379	7.58e-01	3.17e-01	-5.6816	5.59e-02	86262159	Plpp3	phospholipid phosphatase 3
ILMN_2829262	0.89379	7.58e-01	3.17e-01	-5.6816	2.46e-02	165905608	Ltbp4	latent transforming growth factor beta binding protein 4
ILMN_2600465	0.89379	7.58e-01	3.17e-01	-5.6817	3.73e-02	239985485	Phactr4	phosphatase and actin regulator 4
ILMN_2682321	0.89379	7.58e-01	-3.17e-01	-5.6817	-1.95e-02	NA		
ILMN_2632489	0.89379	7.58e-01	3.17e-01	-5.6817	6.23e-02	171460949	Ctdspl	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like
ILMN_2496682	0.89394	7.58e-01	-3.16e-01	-5.6818	-2.21e-02	113205060	Zfx	zinc finger protein X-linked
ILMN_2599402	0.89396	7.58e-01	3.16e-01	-5.6819	1.59e-02	550822122	Tle1	transducin-like enhancer of split 1
ILMN_2689939	0.89396	7.59e-01	3.16e-01	-5.6819	1.81e-02	146141192	Dhdh	dihydrodiol dehydrogenase (dimeric)
ILMN_1230030	0.89396	7.59e-01	-3.16e-01	-5.6819	-3.02e-02	315507150	D11Wsu47e	DNA segment, Chr 11, Wayne State University 47, expressed
ILMN_2603545	0.89396	7.59e-01	-3.16e-01	-5.6819	-3.18e-02	84490411	Tm9sf3	transmembrane 9 superfamily member 3
ILMN_2674575	0.89396	7.59e-01	-3.16e-01	-5.6819	-1.04e-01	31982654	Mmd	monocyte to macrophage differentiation-associated
ILMN_2718189	0.89396	7.59e-01	3.16e-01	-5.6819	1.67e-02	254692937	Chn2	chimerin 2
ILMN_2708440	0.89413	7.59e-01	-3.16e-01	-5.682	-1.85e-02	160333828	Snx12	sorting nexin 12
ILMN_2906728	0.89413	7.59e-01	-3.16e-01	-5.6821	-1.88e-01	NA		
ILMN_2739825	0.89413	7.59e-01	-3.15e-01	-5.6821	-1.69e-02	300388144	Dync1i1	dynein cytoplasmic 1 intermediate chain 1
ILMN_1245609	0.89413	7.59e-01	3.15e-01	-5.6821	2.33e-02	940373617	Sgpl1	sphingosine phosphate lyase 1
ILMN_2694767	0.89413	7.59e-01	3.15e-01	-5.6821	1.31e-02	141803096	Ggct	gamma-glutamyl cyclotransferase
ILMN_2952098	0.89413	7.59e-01	-3.15e-01	-5.6822	-2.78e-02	124286808	Snhg11	small nucleolar RNA host gene 11
