ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1255339	0.93639	8.13e-01	-0.2435696	-6.04433	-0.01637163	21717714	Vmn1r231	vomeronasal 1 receptor 231
ILMN_2503129	0.93639	8.13e-01	0.2435187	-6.04435	0.01235508	241666384	Cd40	CD40 antigen
ILMN_1235842	0.93644	8.13e-01	0.2432582	-6.04441	0.02445151	168480116	Slc25a32	solute carrier family 25, member 32
ILMN_2713566	0.93644	8.13e-01	0.2431586	-6.04444	0.01179697	110347528	Nfx1	nuclear transcription factor, X-box binding 1
ILMN_1236993	0.93644	8.13e-01	0.2430145	-6.04447	0.05765124	357197169	March2	membrane-associated ring finger (C3HC4) 2
ILMN_2977056	0.93644	8.13e-01	-0.2430083	-6.04448	-0.09394412	162951863	Tnni1	troponin I, skeletal, slow 1
ILMN_2601572	0.93644	8.13e-01	-0.2429813	-6.04448	-0.01486843	6680773	Bcl2l2	BCL2-like 2
ILMN_2737697	0.93644	8.13e-01	-0.2428449	-6.04452	-0.01886712	237649066	Thsd7b	thrombospondin, type I, domain containing 7B
ILMN_2903529	0.93644	8.13e-01	0.2427861	-6.04453	0.01817955	70778931	Rnf121	ring finger protein 121
ILMN_2827701	0.93644	8.13e-01	-0.2427512	-6.04454	-0.01679131	341926301	Alg11	asparagine-linked glycosylation 11 (alpha-1,2-mannosyltransferase)
ILMN_1218057	0.93644	8.13e-01	-0.242715	-6.04455	-0.0122143	255708389	Zfp316	zinc finger protein 316
ILMN_2606990	0.93668	8.13e-01	0.2423437	-6.04464	0.01540513	295390500	Asph	aspartate-beta-hydroxylase
ILMN_2888572	0.93668	8.13e-01	-0.2422811	-6.04466	-0.01250921	158508447	Fam204a	family with sequence similarity 204, member A
ILMN_2748537	0.93704	8.14e-01	0.2417784	-6.04478	0.01343606	268836116	Mbtps1	membrane-bound transcription factor peptidase, site 1
ILMN_2636303	0.93709	8.14e-01	0.2416242	-6.04482	0.01803847	262050567	Brcc3	BRCA1/BRCA2-containing complex, subunit 3
ILMN_2865558	0.93709	8.14e-01	0.2415638	-6.04484	0.07072634	254588040	Vps33a	VPS33A CORVET/HOPS core subunit
ILMN_2774803	0.93709	8.14e-01	0.2413682	-6.04489	0.02687498	146149324	Tada2a	transcriptional adaptor 2A
ILMN_1215134	0.93709	8.14e-01	0.2413587	-6.04489	0.0167652	38348531	Tbc1d22b	TBC1 domain family, member 22B
ILMN_1217235	0.93709	8.14e-01	-0.2412372	-6.04492	-0.03743173	170650596	Fam114a1	family with sequence similarity 114, member A1
ILMN_2751228	0.93709	8.14e-01	0.2411289	-6.04495	0.03031078	595582245	Nudcd2	NudC domain containing 2
ILMN_2836173	0.93709	8.14e-01	-0.2410724	-6.04496	-0.0130645	158508696	Arv1	ARV1 homolog, fatty acid homeostasis modulator
ILMN_2856628	0.93709	8.14e-01	0.241061	-6.04496	0.03546831	262073030	Fam50a	family with sequence similarity 50, member A
ILMN_1229246	0.93709	8.14e-01	0.2409848	-6.04498	0.0110961	27753957	Spata2l	spermatogenesis associated 2-like
ILMN_2815107	0.93713	8.15e-01	-0.2408592	-6.04501	-0.03599544	255958290	Gosr2	golgi SNAP receptor complex member 2
ILMN_2742042	0.93719	8.15e-01	-0.2405562	-6.04509	-0.06053895	9790144	Nupr1	nuclear protein transcription regulator 1
ILMN_2910221	0.93719	8.15e-01	-0.2405324	-6.0451	-0.03849699	141803324	Mmgt1	membrane magnesium transporter 1
ILMN_2637792	0.93719	8.15e-01	-0.2404544	-6.04512	-0.01648998	359465580	Cryz	crystallin, zeta
ILMN_1227434	0.93719	8.15e-01	-0.240423	-6.04512	-0.01128002	160708007	Itgb7	integrin beta 7
ILMN_2836875	0.93719	8.15e-01	-0.2403804	-6.04513	-0.01696819	172088109	Tiam2	T cell lymphoma invasion and metastasis 2
ILMN_1219712	0.93726	8.15e-01	0.2402164	-6.04517	0.0152636	172072612	Ctps	cytidine 5'-triphosphate synthase
ILMN_2833781	0.93727	8.15e-01	0.2400569	-6.04521	0.01382641	118131138	Pwwp2b	PWWP domain containing 2B
ILMN_2920309	0.93727	8.15e-01	0.2400384	-6.04522	0.01487607	142354403	Trit1	tRNA isopentenyltransferase 1
ILMN_1224883	0.93736	8.15e-01	-0.2398063	-6.04528	-0.02376064	84490410	Slc30a1	solute carrier family 30 (zinc transporter), member 1
ILMN_2515784	0.93736	8.15e-01	-0.2397248	-6.0453	-0.02456399	125490374	Tspan6	tetraspanin 6
ILMN_2924969	0.93736	8.15e-01	-0.2396829	-6.04531	-0.01760637	255003820	Gm1943	WD repeat domain 70 pseudogene
ILMN_2986549	0.9374	8.16e-01	-0.2395468	-6.04534	-0.01557677	31982339	Gip	gastric inhibitory polypeptide
ILMN_1258815	0.9374	8.16e-01	0.2394761	-6.04536	0.01591732	226531204	Jmjd1c	jumonji domain containing 1C
ILMN_3162771	0.93746	8.16e-01	0.2393216	-6.0454	0.01386576	257153379	Taf1d	TATA-box binding protein associated factor, RNA polymerase I, D
ILMN_3084791	0.93749	8.16e-01	-0.2390814	-6.04546	-0.01039832	408535185	Fam117b	family with sequence similarity 117, member B
ILMN_2670532	0.93749	8.16e-01	-0.239067	-6.04546	-0.01763492	289577077	Olfr1384	olfactory receptor 1384
ILMN_2970788	0.93749	8.16e-01	0.239038	-6.04547	0.01550249	141801777	Marc2	mitochondrial amidoxime reducing component 2
ILMN_2618244	0.93761	8.16e-01	-0.2388182	-6.04552	-0.01554659	218156281	Slc17a7	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7
ILMN_2728320	0.93768	8.16e-01	0.2386454	-6.04557	0.05227194	193788662	Spcs1	signal peptidase complex subunit 1 homolog (S. cerevisiae)
ILMN_2708717	0.93768	8.16e-01	-0.2385831	-6.04558	-0.01410749	30794189	B3gat1	beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)
ILMN_2690968	0.93776	8.16e-01	-0.2383999	-6.04563	-0.02135521	261862330	Rnf139	ring finger protein 139
ILMN_2965132	0.93786	8.17e-01	-0.238205	-6.04567	-0.01111727	256665248	Tspyl3	TSPY-like 3
ILMN_2599470	0.93799	8.17e-01	-0.237972	-6.04573	-0.01412419	269784767	Tex11	testis expressed gene 11
ILMN_2767615	0.93826	8.17e-01	0.2375853	-6.04583	0.10277011	467093376	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide
ILMN_1246266	0.93827	8.17e-01	-0.2374867	-6.04585	-0.01225316	142386539	Cd79a	CD79A antigen (immunoglobulin-associated alpha)
ILMN_2688075	0.9384	8.17e-01	-0.2372038	-6.04592	-0.02445706	71061450	Cyp51	cytochrome P450, family 51
ILMN_3132660	0.9384	8.17e-01	-0.2370712	-6.04595	-0.0150906	555943679	Rarg	retinoic acid receptor, gamma
ILMN_1228093	0.9384	8.17e-01	-0.2370278	-6.04596	-0.01742875	329663174	Arhgap8	Rho GTPase activating protein 8
ILMN_2526954	0.9384	8.17e-01	-0.2370069	-6.04597	-0.01653559	142376921	Lrrc52	leucine rich repeat containing 52
ILMN_2948987	0.93842	8.18e-01	-0.236839	-6.04601	-0.03344158	422398905	Rchy1	ring finger and CHY zinc finger domain containing 1
ILMN_2904765	0.93842	8.18e-01	0.2367597	-6.04603	0.01792184	954170031	Snai1	snail family zinc finger 1
ILMN_2458587	0.93842	8.18e-01	-0.2367318	-6.04604	-0.01761984	270483834	Zfp592	zinc finger protein 592
ILMN_2905902	0.93861	8.18e-01	0.2364332	-6.04611	0.00963169	255958287	Cpb2	carboxypeptidase B2 (plasma)
ILMN_2718090	0.93862	8.18e-01	0.2363444	-6.04613	0.00976593	594190959	Dolpp1	dolichyl pyrophosphate phosphatase 1
ILMN_2825803	0.93873	8.18e-01	-0.2361284	-6.04618	-0.03039542	166197699	Parp14	poly (ADP-ribose) polymerase family, member 14
ILMN_1255849	0.93905	8.18e-01	-0.2356821	-6.04629	-0.03276711	146141157	Zdhhc13	zinc finger, DHHC domain containing 13
ILMN_2990872	0.9391	8.19e-01	0.2353848	-6.04637	0.01666374	313760672	Pkn1	protein kinase N1
ILMN_3134412	0.9391	8.19e-01	0.2353844	-6.04637	0.01095944	547235418	Dph3	diphthamine biosynthesis 3
ILMN_3130719	0.9391	8.19e-01	-0.2353803	-6.04637	-0.03576391	74096430	Sybu	syntabulin (syntaxin-interacting)
ILMN_2663249	0.93913	8.19e-01	0.2351483	-6.04642	0.02604671	176866314	Slamf9	SLAM family member 9
ILMN_2470333	0.93913	8.19e-01	0.2351378	-6.04643	0.01842455	693582865	Usp3	ubiquitin specific peptidase 3
ILMN_3005080	0.93913	8.19e-01	-0.2350977	-6.04644	-0.01233603	340007420	Clns1a	chloride channel, nucleotide-sensitive, 1A
ILMN_3021928	0.93916	8.19e-01	-0.2349797	-6.04647	-0.02015995	554790351	Zfp748	zinc finger protein 748
ILMN_2639207	0.93928	8.19e-01	0.234752	-6.04652	0.01454858	10946833	Kcnmb4	potassium large conductance calcium-activated channel, subfamily M, beta member 4
ILMN_1242829	0.9397	8.20e-01	-0.2341445	-6.04667	-0.01792733	959092745	Prdx2	peroxiredoxin 2
ILMN_2721052	0.9397	8.20e-01	0.2341098	-6.04668	0.01589288	86262154	Panx3	pannexin 3
ILMN_2600465	0.94002	8.20e-01	0.2336525	-6.04679	0.02822939	239985485	Phactr4	phosphatase and actin regulator 4
ILMN_2704855	0.94002	8.20e-01	-0.2335755	-6.04681	-0.01047964	146198670	Slc35d1	solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1
ILMN_2926198	0.94004	8.20e-01	0.233398	-6.04685	0.02732964	299758484	Hilpda	hypoxia inducible lipid droplet associated
ILMN_2627441	0.94004	8.20e-01	0.2333915	-6.04685	0.02943563	114158716	Peli1	pellino 1
ILMN_2630039	0.94015	8.20e-01	0.2331424	-6.04691	0.01999927	NA		
ILMN_1259616	0.94015	8.20e-01	-0.2330802	-6.04693	-0.0120015	82533046	Musk	muscle, skeletal, receptor tyrosine kinase
ILMN_2418222	0.94015	8.21e-01	0.2329578	-6.04696	0.03648888	114326492	Zbed4	zinc finger, BED type containing 4
ILMN_2829008	0.94015	8.21e-01	0.2329257	-6.04696	0.01153831	164664492	Lifr	leukemia inhibitory factor receptor
ILMN_1241709	0.94028	8.21e-01	-0.2326769	-6.04702	-0.01306513	555943864	Rgs3	regulator of G-protein signaling 3
ILMN_2809611	0.94028	8.21e-01	0.2326107	-6.04704	0.03000255	145966698	Srm	spermidine synthase
ILMN_2636685	0.94034	8.21e-01	0.2323936	-6.04709	0.01506199	37059802	Mcph1	microcephaly, primary autosomal recessive 1
ILMN_2761645	0.94034	8.21e-01	0.2323826	-6.0471	0.01106505	144226246	Fetub	fetuin beta
ILMN_2720640	0.94035	8.21e-01	-0.2322869	-6.04712	-0.01366668	262118229	Abca6	ATP-binding cassette, sub-family A (ABC1), member 6
ILMN_1223300	0.94035	8.21e-01	0.2321499	-6.04715	0.01758688	158749614	Fam208b	family with sequence similarity 208, member B
ILMN_1220418	0.94035	8.21e-01	-0.2321219	-6.04716	-0.0163214	255918217	Hcst	hematopoietic cell signal transducer
ILMN_2688888	0.94044	8.21e-01	0.231941	-6.0472	0.02360675	142371963	Gca	grancalcin
ILMN_2869461	0.94045	8.21e-01	-0.2318402	-6.04723	-0.01696587	172073170	Tbp	TATA box binding protein
ILMN_2652757	0.94048	8.21e-01	-0.2317253	-6.04725	-0.04328	258679505	Elovl5	ELOVL family member 5, elongation of long chain fatty acids (yeast)
ILMN_2871545	0.94052	8.22e-01	-0.2315921	-6.04729	-0.01371228	142375297	Scrn1	secernin 1
ILMN_2666990	0.94052	8.22e-01	-0.2314802	-6.04731	-0.07213579	31982852	Eef1a2	eukaryotic translation elongation factor 1 alpha 2
ILMN_2694179	0.94052	8.22e-01	0.2314278	-6.04732	0.01506223	126506295	Ccl6	chemokine (C-C motif) ligand 6
ILMN_2596666	0.94052	8.22e-01	-0.2313021	-6.04736	-0.01636349	41055589	BC048403	cDNA sequence BC048403
ILMN_1218287	0.94052	8.22e-01	0.2312194	-6.04737	0.01400369	88759353	Glyctk	glycerate kinase
ILMN_3050451	0.94052	8.22e-01	-0.2311653	-6.04739	-0.01572563	115299763	Dbndd2	dysbindin (dystrobrevin binding protein 1) domain containing 2
ILMN_3112011	0.94052	8.22e-01	0.2311014	-6.0474	0.05081188	557636702	Dusp16	dual specificity phosphatase 16
ILMN_2921749	0.94052	8.22e-01	0.2310246	-6.04742	0.02711535	146149305	Gpn1	GPN-loop GTPase 1
ILMN_2420368	0.94073	8.22e-01	0.2306508	-6.04751	0.02468214	225543481	Naa15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit
ILMN_2833163	0.94073	8.22e-01	-0.2305883	-6.04753	-0.01167857	27734065	Fam180a	family with sequence similarity 180, member A
ILMN_2826027	0.94073	8.22e-01	-0.2305108	-6.04754	-0.04069552	257796271	Ube2q2	ubiquitin-conjugating enzyme E2Q family member 2
ILMN_2661005	0.94073	8.22e-01	-0.2303777	-6.04758	-0.01860514	194473661	Arel1	apoptosis resistant E3 ubiquitin protein ligase 1
ILMN_2611439	0.94073	8.22e-01	-0.2303636	-6.04758	-0.0109941	226874801	Flt4	FMS-like tyrosine kinase 4
ILMN_2626491	0.94081	8.23e-01	-0.2300739	-6.04765	-0.01306643	239937552	Gstm1	glutathione S-transferase, mu 1
ILMN_1213014	0.94081	8.23e-01	0.2300379	-6.04766	0.01477663	142374909	Umps	uridine monophosphate synthetase
ILMN_2473531	0.94081	8.23e-01	-0.2300232	-6.04766	-0.07063641	545479122	Pik3r1	phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha)
ILMN_2687881	0.94095	8.23e-01	0.2297788	-6.04772	0.00987721	228480285	Rab23	RAB23, member RAS oncogene family
ILMN_1218868	0.94096	8.23e-01	0.2295809	-6.04777	0.03200748	114158690	Cops8	COP9 signalosome subunit 8
ILMN_2745450	0.94096	8.23e-01	-0.2295651	-6.04777	-0.02440106	224994272	Tlk1	tousled-like kinase 1
ILMN_2602204	0.94096	8.23e-01	-0.2294613	-6.0478	-0.04235355	NA		
ILMN_2809202	0.94096	8.23e-01	-0.229436	-6.0478	-0.01362972	34328499	Cdca4	cell division cycle associated 4
ILMN_2648973	0.94096	8.23e-01	0.2292863	-6.04784	0.02625971	165932327	Ctcf	CCCTC-binding factor
ILMN_2799590	0.94096	8.23e-01	0.2292393	-6.04785	0.01158033	141801783	Naprt	nicotinate phosphoribosyltransferase
ILMN_2620336	0.94096	8.23e-01	0.2291023	-6.04788	0.01921869	229576854	Ralb	v-ral simian leukemia viral oncogene B
ILMN_2694170	0.94096	8.23e-01	0.2290451	-6.04789	0.04999353	251823834	Adgre5	adhesion G protein-coupled receptor E5
ILMN_2668509	0.94096	8.23e-01	-0.2290067	-6.0479	-0.06198342	254910958	Hp	haptoglobin
ILMN_2923615	0.94096	8.24e-01	-0.2289371	-6.04792	-0.03540938	118130282	Ppm1k	protein phosphatase 1K (PP2C domain containing)
ILMN_2959974	0.94096	8.24e-01	0.228871	-6.04794	0.02463648	124430552	Cdan1	congenital dyserythropoietic anemia, type I (human)
ILMN_2804523	0.9413	8.24e-01	0.2283927	-6.04805	0.02608079	238231442	Dusp7	dual specificity phosphatase 7
ILMN_2958382	0.9413	8.24e-01	-0.2282683	-6.04808	-0.01042022	239985587	Chd1	chromodomain helicase DNA binding protein 1
ILMN_3119478	0.9413	8.24e-01	0.2282266	-6.04809	0.01017431	654824289	Camk2d	calcium/calmodulin-dependent protein kinase II, delta
ILMN_2438724	0.94144	8.24e-01	0.2279268	-6.04816	0.00961744	237649114	Vsnl1	visinin-like 1
ILMN_2751386	0.94144	8.24e-01	-0.2278991	-6.04817	-0.01549504	253970467	Cers1	ceramide synthase 1
ILMN_2884126	0.94148	8.24e-01	0.2277306	-6.04821	0.04381508	359465562	Phldb1	pleckstrin homology like domain, family B, member 1
ILMN_3137956	0.94148	8.24e-01	0.2276852	-6.04822	0.01308426	555943764	E130308A19Rik	RIKEN cDNA E130308A19 gene
ILMN_3040515	0.9415	8.25e-01	-0.2275835	-6.04824	-0.01657711	953266443	Irx2	Iroquois related homeobox 2 (Drosophila)
ILMN_3144358	0.94191	8.25e-01	-0.2270092	-6.04838	-0.01733277	194306544	Drosha	drosha, ribonuclease type III
ILMN_2890399	0.94191	8.25e-01	-0.2269068	-6.0484	-0.02006027	142385139	1700071K01Rik	RIKEN cDNA 1700071K01 gene
ILMN_3157483	0.94191	8.25e-01	0.2267702	-6.04843	0.04987987	84579949	Ets1	E26 avian leukemia oncogene 1, 5' domain
ILMN_2642403	0.94191	8.25e-01	-0.2267514	-6.04844	-0.03151388	239937454	Lmo4	LIM domain only 4
ILMN_2816271	0.94191	8.25e-01	0.2266546	-6.04846	0.01233552	117647233	Dcpp2	demilune cell and parotid protein 2
ILMN_1258766	0.94191	8.25e-01	0.2266133	-6.04847	0.01219204	172072676	Uroc1	urocanase domain containing 1
ILMN_2820893	0.94215	8.26e-01	-0.2262608	-6.04855	-0.01195804	159110802	Selplg	selectin, platelet (p-selectin) ligand
ILMN_2692110	0.94234	8.26e-01	0.2259581	-6.04862	0.02959007	619534136	Tfdp1	transcription factor Dp 1
ILMN_2772492	0.94239	8.26e-01	0.2257817	-6.04866	0.01513297	126506293	Tsr1	TSR1 20S rRNA accumulation
ILMN_2724545	0.94239	8.26e-01	-0.2257308	-6.04868	-0.03221388	118130171	Sbk1	SH3-binding kinase 1
ILMN_1255259	0.9424	8.26e-01	0.2256309	-6.0487	0.01853962	169234735	Alkbh5	alkB homolog 5, RNA demethylase
ILMN_2650953	0.94251	8.26e-01	-0.2254173	-6.04875	-0.01526529	118130177	Slc12a7	solute carrier family 12, member 7
ILMN_1257485	0.94251	8.26e-01	-0.2252774	-6.04878	-0.02444744	530231513	Pbdc1	polysaccharide biosynthesis domain containing 1
ILMN_2832524	0.94251	8.26e-01	-0.2251732	-6.04881	-0.03770752	953953822	Gpt	glutamic pyruvic transaminase, soluble
ILMN_2662160	0.94251	8.26e-01	0.2251423	-6.04881	0.0103017	118131116	Impa2	inositol (myo)-1(or 4)-monophosphatase 2
ILMN_2959863	0.94251	8.26e-01	0.2251021	-6.04882	0.01437741	226442873	Ntn4	netrin 4
ILMN_2839886	0.94253	8.27e-01	0.2249284	-6.04886	0.01077765	31560565	Mxd4	Max dimerization protein 4
ILMN_2590917	0.94253	8.27e-01	-0.2249046	-6.04887	-0.01021767	163965367	Aim1	absent in melanoma 1
ILMN_1240716	0.94256	8.27e-01	-0.2247152	-6.04891	-0.03211113	257153367	Etaa1	Ewing tumor-associated antigen 1
ILMN_2649091	0.94256	8.27e-01	0.2244734	-6.04897	0.0232842	652698145	Plcd1	phospholipase C, delta 1
ILMN_1234425	0.94256	8.27e-01	0.2243215	-6.04901	0.02825151	158508636	Iscu	iron-sulfur cluster assembly enzyme
ILMN_2720634	0.94256	8.27e-01	-0.2241367	-6.04905	-0.01191942	188528623	Prmt5	protein arginine N-methyltransferase 5
ILMN_2962701	0.94256	8.27e-01	-0.2239755	-6.04909	-0.01492883	289577076	Olfr1386	olfactory receptor 1386
ILMN_2867033	0.94256	8.27e-01	-0.2239747	-6.04909	-0.01495768	77539780	Smpd2	sphingomyelin phosphodiesterase 2, neutral
ILMN_2942000	0.94256	8.27e-01	0.2238104	-6.04912	0.01425532	575501615	Oard1	O-acyl-ADP-ribose deacylase 1
ILMN_1254031	0.94256	8.28e-01	0.2236137	-6.04917	0.03743717	146134344	Klf9	Kruppel-like factor 9
ILMN_3073643	0.94256	8.28e-01	-0.2235374	-6.04919	-0.01505575	156766087	Adra2c	adrenergic receptor, alpha 2c
ILMN_2997494	0.94256	8.28e-01	0.2235323	-6.04919	0.04231835	555943927	Lox	lysyl oxidase
ILMN_2733933	0.94256	8.28e-01	0.2232904	-6.04924	0.03074482	34328273	Naa16	N(alpha)-acetyltransferase 16, NatA auxiliary subunit
ILMN_1238094	0.94256	8.28e-01	0.2231844	-6.04927	0.01755475	182765447	Tfdp2	transcription factor Dp 2
ILMN_1256676	0.94256	8.28e-01	0.2230876	-6.04929	0.03025409	215422372	Ddah1	dimethylarginine dimethylaminohydrolase 1
ILMN_1237017	0.94256	8.28e-01	0.2230154	-6.04931	0.01741553	164519044	Usp4	ubiquitin specific peptidase 4 (proto-oncogene)
ILMN_2651389	0.94256	8.28e-01	-0.2229493	-6.04932	-0.01208934	413081683	Bhlha15	basic helix-loop-helix family, member a15
ILMN_1222291	0.94256	8.28e-01	-0.2228895	-6.04934	-0.01278845	166999887	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1
ILMN_2742627	0.94256	8.28e-01	0.2228781	-6.04934	0.03064586	226958521	Six2	sine oculis-related homeobox 2
ILMN_2752524	0.94256	8.28e-01	-0.2228734	-6.04934	-0.0432516	116089313	Paqr9	progestin and adipoQ receptor family member IX
ILMN_2974460	0.94256	8.28e-01	-0.222744	-6.04937	-0.02649597	170932553	Rhobtb2	Rho-related BTB domain containing 2
ILMN_3162354	0.94256	8.28e-01	0.2226808	-6.04939	0.01217264	153792703	Plxnd1	plexin D1
ILMN_2608394	0.94256	8.28e-01	0.2226744	-6.04939	0.01421205	226958535	Ppp2r5d	protein phosphatase 2, regulatory subunit B', delta
ILMN_2656504	0.94256	8.28e-01	-0.2226726	-6.04939	-0.01443307	225007618	Retnlg	resistin like gamma
ILMN_1226997	0.94256	8.28e-01	0.2226486	-6.04939	0.01465549	227497708	Rassf2	Ras association (RalGDS/AF-6) domain family member 2
ILMN_2601515	0.94256	8.28e-01	-0.2226412	-6.04939	-0.01130829	118130043	Bpnt1	bisphosphate 3'-nucleotidase 1
ILMN_1234415	0.94256	8.28e-01	-0.2225883	-6.04941	-0.0117729	NA		
ILMN_1220700	0.94256	8.28e-01	0.222439	-6.04944	0.01323132	208431799	Irgq	immunity-related GTPase family, Q
ILMN_3161404	0.94256	8.29e-01	0.2223877	-6.04945	0.01175479	213385287	March10	membrane-associated ring finger (C3HC4) 10
ILMN_2852925	0.94256	8.29e-01	0.2223643	-6.04946	0.01562888	18252785	Higd1b	HIG1 domain family, member 1B
ILMN_2715619	0.94256	8.29e-01	-0.2222872	-6.04948	-0.0164787	112821678	Kcns1	K+ voltage-gated channel, subfamily S, 1
ILMN_2790573	0.94256	8.29e-01	-0.2222787	-6.04948	-0.0225563	31982682	Trappc4	trafficking protein particle complex 4
ILMN_2735350	0.94256	8.29e-01	-0.2222223	-6.04949	-0.00961515	170784847	Gdf15	growth differentiation factor 15
ILMN_3068231	0.94256	8.29e-01	0.2222026	-6.0495	0.01589073	226051831	Max	Max protein
ILMN_2651019	0.94256	8.29e-01	0.2221571	-6.04951	0.0118285	145553962	Bhmt2	betaine-homocysteine methyltransferase 2
ILMN_2825574	0.94257	8.29e-01	0.2220249	-6.04954	0.01266172	142378376	Tubb2b	tubulin, beta 2B class IIB
ILMN_2687799	0.94257	8.29e-01	0.2219865	-6.04955	0.03578061	262073030	Fam50a	family with sequence similarity 50, member A
ILMN_2764143	0.94259	8.29e-01	-0.2218475	-6.04958	-0.01323422	557636680	Scap	SREBF chaperone
ILMN_2736347	0.94259	8.29e-01	0.2217753	-6.04959	0.02721718	21703807	Prmt7	protein arginine N-methyltransferase 7
ILMN_2592823	0.94259	8.29e-01	0.2217146	-6.04961	0.01654501	32129278	Cdc42ep5	CDC42 effector protein (Rho GTPase binding) 5
ILMN_1260106	0.94259	8.29e-01	0.2216331	-6.04963	0.01272895	260099657	Nsun6	NOL1/NOP2/Sun domain family member 6
ILMN_2688607	0.94266	8.29e-01	0.2214699	-6.04966	0.06091524	118130366	Pptc7	PTC7 protein phosphatase homolog
ILMN_2757445	0.943	8.30e-01	0.2209906	-6.04978	0.03851919	124430758	Cep83	centrosomal protein 83
ILMN_2660306	0.94303	8.30e-01	0.2208722	-6.0498	0.01131614	854292374	Dpm1	dolichol-phosphate (beta-D) mannosyltransferase 1
ILMN_3113639	0.94304	8.30e-01	0.22066	-6.04985	0.02552239	390125182	Cant1	calcium activated nucleotidase 1
ILMN_2664884	0.94304	8.30e-01	0.2206288	-6.04986	0.01744319	270133059	Tspan17	tetraspanin 17
ILMN_2652172	0.94304	8.30e-01	0.2205627	-6.04987	0.02264305	255958269	Nagk	N-acetylglucosamine kinase
ILMN_1230353	0.94304	8.30e-01	0.2204985	-6.04989	0.03641811	142360700	Bcl6	B cell leukemia/lymphoma 6
ILMN_3100125	0.94304	8.30e-01	0.2204494	-6.0499	0.00911753	74096449	Pear1	platelet endothelial aggregation receptor 1
ILMN_2705849	0.94304	8.30e-01	0.2202908	-6.04994	0.01071103	118129992	Decr2	2-4-dienoyl-Coenzyme A reductase 2, peroxisomal
ILMN_1232120	0.94304	8.30e-01	0.2202401	-6.04995	0.01611311	118129814	2310033P09Rik	RIKEN cDNA 2310033P09 gene
ILMN_3006611	0.94304	8.30e-01	0.220209	-6.04995	0.03059085	101944545	Map3k1	mitogen-activated protein kinase kinase kinase 1
ILMN_2709690	0.94304	8.30e-01	0.2199545	-6.05001	0.01387035	84872209	Rhbdd2	rhomboid domain containing 2
ILMN_1212993	0.94304	8.30e-01	0.2198996	-6.05002	0.01980058	NA		
